molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL178587,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(C)C,530.0,active,739.955,4.564400000000007,5.0,8.0,530.0,6.275724130399211
CHEMBL178060,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,250.0,active,787.9990000000001,5.151100000000006,5.0,8.0,250.0,6.6020599913279625
CHEMBL367743,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,500.0,inactive,787.9989999999999,5.151100000000007,5.0,8.0,500.0,6.301029995663981
CHEMBL369833,COC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,20000.0,active,612.7680000000001,3.7875000000000014,4.0,7.0,20000.0,4.698970004336019
CHEMBL367742,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C,150.0,active,711.901,3.928300000000005,5.0,8.0,150.0,6.823908740944319
CHEMBL174816,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N(C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,3100.0,inactive,612.7680000000001,3.4399000000000024,4.0,7.0,3100.0,5.508638306165727
CHEMBL366511,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,22000.0,active,640.8220000000001,4.218500000000003,4.0,7.0,22000.0,4.657577319177793
CHEMBL367912,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,400.0,active,674.8390000000002,4.620200000000002,4.0,7.0,400.0,6.3979400086720375
CHEMBL175323,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,400.0,active,688.8660000000002,5.010300000000003,4.0,7.0,400.0,6.3979400086720375
CHEMBL175470,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,540.0,active,753.982,4.954500000000007,5.0,8.0,540.0,6.267606240177032
